"co_seq_territorio","sg_uf","co_municipio_ibge","co_macrorregional","no_macrorregional","co_cir","no_cir_padrao","no_municipio","co_regiao_brasil","co_uf_ibge","no_regiao_brasil","tp_territorio","nu_altitude","nu_latitude","nu_longitude","vl_area_km2","vl_idhm"
3806,RN,240870,2401,MACRORREGIAO II,24008,"8ª REGIAO DE SAUDE - ACU",PARAU,2,24,NORDESTE,municipio,75,-5.768931,-37.103187,383.2099914550781,0.603
3807,RN,240880,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",PARAZINHO,2,24,NORDESTE,municipio,71,-5.222758,-35.839787,274.67999267578125,0.549
3808,RN,240890,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",PARELHAS,2,24,NORDESTE,municipio,266,-6.684908,-36.656626,513.510009765625,0.676
3809,RN,240895,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",RIO DO FOGO,2,24,NORDESTE,municipio,30,-5.276498,-35.379437,150.25999450683594,0.569
3810,RN,240910,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",PASSA E FICA,2,24,NORDESTE,municipio,189,-6.430183,-35.644179,42.13999938964844,0.606
3811,RN,240920,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",PASSAGEM,2,24,NORDESTE,municipio,65,-6.272684,-35.370037,41.220001220703125,0.589
3812,RN,240930,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",PATU,2,24,NORDESTE,municipio,248,-6.106559,-37.635638,319.1300048828125,0.618
3813,RN,240933,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SANTA MARIA,2,24,NORDESTE,municipio,115,-5.838022,-35.691409,219.57000732421875,0.590
3948,RS,430010,4314,CENTRO-OESTE,43001,REGIAO 01,AGUDO,4,43,SUL,municipio,83,-29.644743,-53.251458,536.1099853515625,0.694
3814,RN,240940,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",PAU DOS FERROS,2,24,NORDESTE,municipio,193,-6.104976,-38.207714,259.9599914550781,0.678
3815,RN,240950,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",PEDRA GRANDE,2,24,NORDESTE,municipio,25,-5.149882,-35.876018,221.4199981689453,0.559
3816,RN,240960,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",PEDRA PRETA,2,24,NORDESTE,municipio,168,-5.573524,-36.108367,294.989990234375,0.558
3817,RN,240970,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",PEDRO AVELINO,2,24,NORDESTE,municipio,95,-5.516099,-36.386653,952.760009765625,0.583
3818,RN,240980,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",PEDRO VELHO,2,24,NORDESTE,municipio,22,-6.4356,-35.219539,192.7100067138672,0.568
3819,RN,240990,2401,MACRORREGIAO II,24008,"8ª REGIAO DE SAUDE - ACU",PENDENCIAS,2,24,NORDESTE,municipio,16,-5.2564,-36.70955,419.1400146484375,0.631
3820,RN,241000,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",PILOES,2,24,NORDESTE,municipio,265,-6.263635,-38.04605,82.69000244140625,0.614
3821,RN,241010,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",POCO BRANCO,2,24,NORDESTE,municipio,82,-5.622326,-35.663535,230.39999389648438,0.587
3822,RN,241020,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",PORTALEGRE,2,24,NORDESTE,municipio,642,-6.02064,-37.986524,110.05000305175781,0.621
3823,RN,241025,2401,MACRORREGIAO II,24008,"8ª REGIAO DE SAUDE - ACU",PORTO DO MANGUE,2,24,NORDESTE,municipio,5,-5.054413,-36.78871,318.9700012207031,0.590
3824,RN,241030,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SERRA CAIADA,2,24,NORDESTE,municipio,129,-6.105987,-35.716327,167.35000610351562,0.563
3825,RN,241040,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",PUREZA,2,24,NORDESTE,municipio,40,-5.463933,-35.555374,504.29998779296875,0.567
3826,RN,241050,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",RAFAEL FERNANDES,2,24,NORDESTE,municipio,227,-6.189871,-38.221116,78.2300033569336,0.608
3827,RN,241060,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",RAFAEL GODEIRO,2,24,NORDESTE,municipio,193,-6.072441,-37.715961,100.06999969482422,0.654
3828,RN,241070,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",RIACHO DA CRUZ,2,24,NORDESTE,municipio,163,-5.926543,-37.949047,127.22000122070312,0.584
3829,RN,241080,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",RIACHO DE SANTANA,2,24,NORDESTE,municipio,273,-6.251392,-38.311576,128.11000061035156,0.591
3830,RN,241090,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",RIACHUELO,2,24,NORDESTE,municipio,118,-5.821555,-35.821515,262.8900146484375,0.592
3831,RN,241100,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",RODOLFO FERNANDES,2,24,NORDESTE,municipio,188,-5.783929,-38.057886,154.83999633789062,0.604
3833,RN,241110,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",RUY BARBOSA,2,24,NORDESTE,municipio,168,-5.887454,-35.933039,125.80999755859375,0.605
3834,RN,241120,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SANTA CRUZ,2,24,NORDESTE,municipio,236,-6.224752,-36.019297,624.3599853515625,0.635
3835,RN,241140,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SANTANA DO MATOS,2,24,NORDESTE,municipio,141,-5.946055,-36.657763,1419.5400390625,0.591
3836,RN,241142,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SANTANA DO SERIDO,2,24,NORDESTE,municipio,336,-6.76643,-36.731201,188.39999389648438,0.642
3837,RN,241150,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",SANTO ANTONIO,2,24,NORDESTE,municipio,92,-6.311951,-35.473868,301.0799865722656,0.620
3838,RN,241160,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",SAO BENTO DO NORTE,2,24,NORDESTE,municipio,0,-5.092594,-35.958705,288.7300109863281,0.555
3839,RN,241170,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SAO BENTO DO TRAIRI,2,24,NORDESTE,municipio,279,-6.337979,-36.086332,190.82000732421875,0.595
3840,RN,241180,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SAO FERNANDO,2,24,NORDESTE,municipio,139,-6.379745,-37.186362,404.42999267578125,0.608
3841,RN,241190,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",SAO FRANCISCO DO OESTE,2,24,NORDESTE,municipio,181,-5.974722,-38.151944,75.58999633789062,0.628
3842,RN,241200,2402,MACRORREGIAO I,24007,"7ª REGIAO DE SAUDE - METROPOLITANA",SAO GONCALO DO AMARANTE,2,24,NORDESTE,municipio,15,-5.790682,-35.325729,249.1199951171875,0.661
3843,RN,241210,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SAO JOAO DO SABUGI,2,24,NORDESTE,municipio,187,-6.713867,-37.202676,277.010009765625,0.655
3844,RN,241220,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",SAO JOSE DE MIPIBU,2,24,NORDESTE,municipio,58,-6.077303,-35.241692,290.3299865722656,0.611
3845,RN,241230,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SAO JOSE DO CAMPESTRE,2,24,NORDESTE,municipio,149,-6.310871,-35.706681,341.1199951171875,0.615
3846,RN,241240,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SAO JOSE DO SERIDO,2,24,NORDESTE,municipio,207,-6.44002,-36.874644,174.50999450683594,0.694
3847,RN,241250,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",SAO MIGUEL,2,24,NORDESTE,municipio,679,-6.202833,-38.494696,166.22999572753906,0.606
3848,RN,241255,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",SAO MIGUEL DO GOSTOSO,2,24,NORDESTE,municipio,18,-5.125882,-35.641429,343.54998779296875,0.591
3849,RN,241260,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SAO PAULO DO POTENGI,2,24,NORDESTE,municipio,91,-5.899401,-35.764229,240.42999267578125,0.622
3850,RN,241270,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SAO PEDRO,2,24,NORDESTE,municipio,61,-5.905588,-35.631687,195.24000549316406,0.589
3851,RN,241280,2401,MACRORREGIAO II,24008,"8ª REGIAO DE SAUDE - ACU",SAO RAFAEL,2,24,NORDESTE,municipio,69,-5.797907,-36.87777,469.1000061035156,0.611
3852,RN,241290,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SAO TOME,2,24,NORDESTE,municipio,159,-5.964037,-36.079798,862.5900268554688,0.585
3853,RN,241300,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SAO VICENTE,2,24,NORDESTE,municipio,323,-6.218931,-36.682696,197.82000732421875,0.642
3854,RN,241310,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SENADOR ELOI DE SOUZA,2,24,NORDESTE,municipio,113,-6.033343,-35.697813,167.61000061035156,0.583
3855,RN,241320,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",SENADOR GEORGINO AVELINO,2,24,NORDESTE,municipio,4,-6.157598,-35.129912,25.93000030517578,0.570
3856,RN,241330,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",SERRA DE SAO BENTO,2,24,NORDESTE,municipio,401,-6.417616,-35.703258,96.62999725341797,0.582
3857,RN,241335,2401,MACRORREGIAO II,24002,"2ª REGIAO DE SAUDE - MOSSORO",SERRA DO MEL,2,24,NORDESTE,municipio,215,-5.177245,-37.024219,616.489990234375,0.614
3858,RN,241340,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",SERRA NEGRA DO NORTE,2,24,NORDESTE,municipio,167,-6.660306,-37.399601,562.4000244140625,0.597
3859,RN,241350,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",SERRINHA,2,24,NORDESTE,municipio,90,-6.281811,-35.500038,193.35000610351562,0.592
3860,RN,241355,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",SERRINHA DOS PINTOS,2,24,NORDESTE,municipio,615,-6.110873,-37.954799,122.37999725341797,0.598
3861,RN,241360,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",SEVERIANO MELO,2,24,NORDESTE,municipio,147,-5.776659,-37.95698,157.85000610351562,0.604
3862,RN,241370,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",SITIO NOVO,2,24,NORDESTE,municipio,175,-6.111322,-35.908974,213.4600067138672,0.572
3960,RS,430066,4311,NORTE,43018,REGIAO 18,ANDRE DA ROCHA,4,43,SUL,municipio,700,-28.628294,-51.579729,324.3299865722656,0.720
3863,RN,241380,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",TABOLEIRO GRANDE,2,24,NORDESTE,municipio,139,-5.91948,-38.036693,124.08999633789062,0.612
3864,RN,241390,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",TAIPU,2,24,NORDESTE,municipio,41,-5.630576,-35.5918,352.82000732421875,0.569
3865,RN,241400,2402,MACRORREGIAO I,24005,"5ª REGIAO DE SAUDE - SANTA CRUZ",TANGARA,2,24,NORDESTE,municipio,186,-6.19649,-35.798888,356.8299865722656,0.608
3866,RN,241410,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",TENENTE ANANIAS,2,24,NORDESTE,municipio,340,-6.458229,-38.181981,223.6699981689453,0.592
3867,RN,241415,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",TENENTE LAURENTINO CRUZ,2,24,NORDESTE,municipio,730,-6.137797,-36.713515,74.37999725341797,0.623
3868,RN,241420,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",TIBAU DO SUL,2,24,NORDESTE,municipio,38,-6.19176,-35.08662,101.81999969482422,0.645
3869,RN,241430,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",TIMBAUBA DOS BATISTAS,2,24,NORDESTE,municipio,161,-6.457678,-37.274519,135.4499969482422,0.640
3870,RN,241440,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",TOUROS,2,24,NORDESTE,municipio,2,-5.201821,-35.462102,838.8699951171875,0.572
3871,RN,241445,2401,MACRORREGIAO II,24008,"8ª REGIAO DE SAUDE - ACU",TRIUNFO POTIGUAR,2,24,NORDESTE,municipio,100,-5.85408,-37.178606,268.7300109863281,0.602
3872,RN,241450,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",UMARIZAL,2,24,NORDESTE,municipio,166,-5.982379,-37.818031,213.5800018310547,0.618
20,RN,240000,,,,,Estado do Rio Grande do Norte,2,24,NORDESTE,estado,,-5.79045,-35.20576,,
3712,RN,240010,2402,MACRORREGIAO I,24004,"4ª REGIAO DE SAUDE - CAICO",ACARI,2,24,NORDESTE,municipio,270,-6.428201,-36.634719,608.469970703125,0.679
3713,RN,240020,2401,MACRORREGIAO II,24008,"8ª REGIAO DE SAUDE - ACU",ACU,2,24,NORDESTE,municipio,27,-5.565024,-36.907538,1303.43994140625,0.661
3714,RN,240030,2402,MACRORREGIAO I,24003,"3ª REGIAO DE SAUDE - JOAO CAMARA",AFONSO BEZERRA,2,24,NORDESTE,municipio,62,-5.492294,-36.507469,576.1799926757812,0.585
3715,RN,240040,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",AGUA NOVA,2,24,NORDESTE,municipio,270,-6.203514,-38.29414,50.68000030517578,0.616
3873,RN,241460,2401,MACRORREGIAO II,24002,"2ª REGIAO DE SAUDE - MOSSORO",UPANEMA,2,24,NORDESTE,municipio,47,-5.637611,-37.263485,873.9299926757812,0.596
3971,RS,430130,4309,SUL,43021,REGIAO 21,ARROIO GRANDE,4,43,SUL,municipio,22,-32.232657,-53.086155,2513.60009765625,0.657
3874,RN,241470,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",VARZEA,2,24,NORDESTE,municipio,59,-6.346412,-35.373182,72.68000030517578,0.626
3875,RN,241475,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",VENHA-VER,2,24,NORDESTE,municipio,650,-6.314789,-38.487378,71.62000274658203,0.555
3876,RN,241480,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",VERA CRUZ,2,24,NORDESTE,municipio,94,-6.043989,-35.427979,83.88999938964844,0.587
3877,RN,241490,2401,MACRORREGIAO II,24006,"6ª REGIAO DE SAUDE - PAU DOS FERROS",VICOSA,2,24,NORDESTE,municipio,200,-5.982529,-37.946236,37.90999984741211,0.592
3878,RN,241500,2402,MACRORREGIAO I,24001,"1ª REGIAO DE SAUDE - SAO JOSE DE MIPIBU",VILA FLOR,2,24,NORDESTE,municipio,40,-6.312868,-35.067023,47.65999984741211,0.576
4438,RS,432360,4310,SERRA,43025,REGIAO 25,VISTA ALEGRE DO PRATA,4,43,SUL,municipio,562,-28.805218,-51.79465,119.33000183105469,0.780
4440,RS,432375,4312,MISSIONEIRA,43011,REGIAO 11,VITORIA DAS MISSOES,4,43,SUL,municipio,178,-28.351612,-54.504022,259.6099853515625,0.655
4441,RS,432377,4308,VALES,43030,REGIAO 30,WESTFALIA,4,43,SUL,municipio,0,-29.426275,-51.764455,64.0,0.752
4442,RS,432380,4313,METROPOLITANA,43004,REGIAO 04,XANGRI-LA,4,43,SUL,municipio,9,-29.806493,-50.051932,60.689998626708984,0.735
4359,RS,431970,4311,NORTE,43016,REGIAO 16,SAO VALENTIM,4,43,SUL,municipio,836,-27.558284,-52.523714,154.19000244140625,0.720
3946,RS,430003,4309,SUL,43022,REGIAO 22,ACEGUA,4,43,SUL,municipio,0,-31.866483,-54.161467,1549.3800048828125,0.687
3947,RS,430005,4311,NORTE,43018,REGIAO 18,AGUA SANTA,4,43,SUL,municipio,650,-28.167228,-52.031004,291.7900085449219,0.750
3949,RS,430020,4312,MISSIONEIRA,43013,REGIAO 13,AJURICABA,4,43,SUL,municipio,336,-28.23417,-53.775668,323.239990234375,0.753
3950,RS,430030,4312,MISSIONEIRA,43014,REGIAO 14,ALECRIM,4,43,SUL,municipio,311,-27.657856,-54.764849,314.739990234375,0.672
3951,RS,430040,4314,CENTRO-OESTE,43003,REGIAO 03,ALEGRETE,4,43,SUL,municipio,102,-29.790166,-55.794862,7803.9501953125,0.740
3952,RS,430045,4312,MISSIONEIRA,43014,REGIAO 14,ALEGRIA,4,43,SUL,municipio,383,-27.834467,-54.055732,172.69000244140625,0.695
3953,RS,430047,4311,NORTE,43017,REGIAO 17 - PLANALTO,ALMIRANTE TAMANDARE DO SUL,4,43,SUL,municipio,0,-28.114942,-52.914209,265.3699951171875,0.740
3954,RS,430050,4311,NORTE,43015,REGIAO 15 - CAMINHO DAS AGUAS,ALPESTRE,4,43,SUL,municipio,467,-27.250159,-53.034127,324.6400146484375,0.671
3955,RS,430055,4311,NORTE,43019,REGIAO 19,ALTO ALEGRE,4,43,SUL,municipio,370,-28.776865,-52.989255,114.44999694824219,0.747
3956,RS,430057,4310,SERRA,43026,REGIAO 26,ALTO FELIZ,4,43,SUL,municipio,285,-29.391928,-51.312278,79.16999816894531,0.734
3957,RS,430060,4313,METROPOLITANA,43010,REGIAO 10,ALVORADA,4,43,SUL,municipio,17,-29.9914,-51.080857,71.30999755859375,0.699
4224,RS,431308,4310,SERRA,43026,REGIAO 26,NOVA PADUA,4,43,SUL,municipio,638,-29.027509,-51.309752,103.23999786376953,0.761
3958,RS,430063,4309,SUL,43021,REGIAO 21,AMARAL FERRADOR,4,43,SUL,municipio,140,-30.875579,-52.250951,506.4599914550781,0.624
3959,RS,430064,4311,NORTE,43015,REGIAO 15 - CAMINHO DAS AGUAS,AMETISTA DO SUL,4,43,SUL,municipio,505,-27.360656,-53.183005,93.48999786376953,0.682
3961,RS,430070,4308,VALES,43029,REGIAO 29,ANTA GORDA,4,43,SUL,municipio,411,-28.969772,-52.010191,242.9600067138672,0.740
3962,RS,430080,4310,SERRA,43026,REGIAO 26,ANTONIO PRADO,4,43,SUL,municipio,658,-28.856544,-51.288263,347.6199951171875,0.758
3963,RS,430085,4313,METROPOLITANA,43009,REGIAO 09,ARAMBARE,4,43,SUL,municipio,5,-30.909248,-51.504586,519.1199951171875,0.691
3964,RS,430087,4313,METROPOLITANA,43007,REGIAO 07,ARARICA,4,43,SUL,municipio,53,-29.616832,-50.929128,35.290000915527344,0.679
3965,RS,430090,4311,NORTE,43016,REGIAO 16,ARATIBA,4,43,SUL,municipio,420,-27.397787,-52.297461,342.5,0.772
3966,RS,430100,4308,VALES,43029,REGIAO 29,ARROIO DO MEIO,4,43,SUL,municipio,54,-29.401353,-51.955735,157.9600067138672,0.769
3967,RS,430105,4313,METROPOLITANA,43004,REGIAO 04,ARROIO DO SAL,4,43,SUL,municipio,6,-29.543872,-49.889537,120.91000366210938,0.740
3968,RS,430107,4309,SUL,43021,REGIAO 21,ARROIO DO PADRE,4,43,SUL,municipio,0,-31.438942,-52.424598,124.31999969482422,0.669
3969,RS,430110,4313,METROPOLITANA,43009,REGIAO 09,ARROIO DOS RATOS,4,43,SUL,municipio,69,-30.087545,-51.727479,425.92999267578125,0.698
3970,RS,430120,4308,VALES,43027,REGIAO 27,ARROIO DO TIGRE,4,43,SUL,municipio,409,-29.334829,-53.096627,316.0,0.707
3972,RS,430140,4311,NORTE,43019,REGIAO 19,ARVOREZINHA,4,43,SUL,municipio,750,-28.87369,-52.17808,271.6400146484375,0.694
3973,RS,430150,4312,MISSIONEIRA,43013,REGIAO 13,AUGUSTO PESTANA,4,43,SUL,municipio,385,-28.517249,-53.988292,347.44000244140625,0.743
3975,RS,430160,4309,SUL,43022,REGIAO 22,BAGE,4,43,SUL,municipio,212,-31.32965,-54.09992,4095.530029296875,0.740
3976,RS,430163,4313,METROPOLITANA,43005,REGIAO 05,BALNEARIO PINHAL,4,43,SUL,municipio,100,-30.241938,-50.233655,103.76000213623047,0.696
3977,RS,430165,4313,METROPOLITANA,43008,REGIAO 08,BARAO,4,43,SUL,municipio,642,-29.372474,-51.494908,124.48999786376953,0.748
3978,RS,430170,4311,NORTE,43016,REGIAO 16,BARAO DE COTEGIPE,4,43,SUL,municipio,687,-27.620785,-52.37982,260.1300048828125,0.719
3979,RS,430175,4313,METROPOLITANA,43009,REGIAO 09,BARAO DO TRIUNFO,4,43,SUL,municipio,258,-30.389072,-51.738441,436.3999938964844,0.610
3980,RS,430180,4311,NORTE,43018,REGIAO 18,BARRACAO,4,43,SUL,municipio,764,-27.673862,-51.45855,516.72998046875,0.710
3981,RS,430185,4311,NORTE,43015,REGIAO 15 - CAMINHO DAS AGUAS,BARRA DO GUARITA,4,43,SUL,municipio,194,-27.192672,-53.710867,64.37999725341797,0.734
3982,RS,430187,4314,CENTRO-OESTE,43003,REGIAO 03,BARRA DO QUARAI,4,43,SUL,municipio,35,-30.202859,-57.549722,1056.1400146484375,0.662
3983,RS,430190,4313,METROPOLITANA,43009,REGIAO 09,BARRA DO RIBEIRO,4,43,SUL,municipio,5,-30.293884,-51.301358,728.9500122070312,0.670
3984,RS,430192,4311,NORTE,43016,REGIAO 16,BARRA DO RIO AZUL,4,43,SUL,municipio,438,-27.406855,-52.408375,147.13999938964844,0.723
3985,RS,430195,4311,NORTE,43020,REGIAO 20 - ROTA DA PRODUCAO,BARRA FUNDA,4,43,SUL,municipio,385,-27.920467,-53.039067,60.029998779296875,0.763
3986,RS,430200,4311,NORTE,43019,REGIAO 19,BARROS CASSAL,4,43,SUL,municipio,627,-29.094686,-52.583571,648.9000244140625,0.650
3987,RS,430205,4311,NORTE,43016,REGIAO 16,BENJAMIN CONSTANT DO SUL,4,43,SUL,municipio,675,-27.508565,-52.599504,132.39999389648438,0.619
3988,RS,430210,4310,SERRA,43025,REGIAO 25,BENTO GONCALVES,4,43,SUL,municipio,691,-29.166212,-51.516476,274.07000732421875,0.778
3989,RS,430215,4311,NORTE,43020,REGIAO 20 - ROTA DA PRODUCAO,BOA VISTA DAS MISSOES,4,43,SUL,municipio,596,-27.667123,-53.310168,194.82000732421875,0.676
3990,RS,430220,4312,MISSIONEIRA,43014,REGIAO 14,BOA VISTA DO BURICA,4,43,SUL,municipio,291,-27.66928,-54.108229,108.7300033569336,0.762
3991,RS,430222,4312,MISSIONEIRA,43012,REGIAO 12,BOA VISTA DO CADEADO,4,43,SUL,municipio,0,-28.579055,-53.810821,701.0999755859375,0.703
3992,RS,430223,4312,MISSIONEIRA,43012,REGIAO 12,BOA VISTA DO INCRA,4,43,SUL,municipio,0,-28.818456,-53.391034,503.4700012207031,0.731
3993,RS,430225,4310,SERRA,43025,REGIAO 25,BOA VISTA DO SUL,4,43,SUL,municipio,460,-29.354406,-51.668725,93.22000122070312,0.728
3994,RS,430230,4310,SERRA,43024,REGIAO 24,BOM JESUS,4,43,SUL,municipio,1046,-28.669703,-50.429453,2624.669921875,0.666
3995,RS,430235,4310,SERRA,43026,REGIAO 26,BOM PRINCIPIO,4,43,SUL,municipio,37,-29.485634,-51.354763,88.5,0.746
3996,RS,430237,4311,NORTE,43015,REGIAO 15 - CAMINHO DAS AGUAS,BOM PROGRESSO,4,43,SUL,municipio,480,-27.539856,-53.871608,88.73999786376953,0.723
3997,RS,430240,4308,VALES,43030,REGIAO 30,BOM RETIRO DO SUL,4,43,SUL,municipio,35,-29.607076,-51.945593,102.33000183105469,0.739
3998,RS,430245,4308,VALES,43029,REGIAO 29,BOQUEIRAO DO LEAO,4,43,SUL,municipio,518,-29.30462,-52.428432,265.42999267578125,0.700
3999,RS,430250,4312,MISSIONEIRA,43011,REGIAO 11,BOSSOROCA,4,43,SUL,municipio,228,-28.729089,-54.903507,1610.5699462890625,0.692
4000,RS,430258,4312,MISSIONEIRA,43013,REGIAO 13,BOZANO,4,43,SUL,municipio,0,-28.365906,-53.771965,201.0399932861328,0.745
4001,RS,430260,4311,NORTE,43020,REGIAO 20 - ROTA DA PRODUCAO,BRAGA,4,43,SUL,municipio,430,-27.617348,-53.740514,128.99000549316406,0.674
4002,RS,430265,4313,METROPOLITANA,43008,REGIAO 08,BROCHIER,4,43,SUL,municipio,90,-29.550136,-51.594516,106.79000091552734,0.699
4003,RS,430270,4313,METROPOLITANA,43009,REGIAO 09,BUTIA,4,43,SUL,municipio,71,-30.11792,-51.960057,752.25,0.689
4004,RS,430280,4308,VALES,43027,REGIAO 27,CACAPAVA DO SUL,4,43,SUL,municipio,444,-30.51436,-53.482684,3047.110107421875,0.704
4005,RS,430290,4314,CENTRO-OESTE,43002,REGIAO 02,CACEQUI,4,43,SUL,municipio,103,-29.888295,-54.821998,2369.949951171875,0.700
4006,RS,430300,4308,VALES,43027,REGIAO 27,CACHOEIRA DO SUL,4,43,SUL,municipio,68,-30.032988,-52.892756,3735.159912109375,0.742
4007,RS,430310,4313,METROPOLITANA,43010,REGIAO 10,CACHOEIRINHA,4,43,SUL,municipio,23,-29.947222,-51.101606,44.02000045776367,0.757
4008,RS,430320,4311,NORTE,43018,REGIAO 18,CACIQUE DOBLE,4,43,SUL,municipio,623,-27.767044,-51.659671,203.91000366210938,0.662
4009,RS,430330,4312,MISSIONEIRA,43011,REGIAO 11,CAIBATE,4,43,SUL,municipio,286,-28.290475,-54.645407,259.6600036621094,0.719
4010,RS,430340,4311,NORTE,43015,REGIAO 15 - CAMINHO DAS AGUAS,CAICARA,4,43,SUL,municipio,583,-27.279121,-53.42567,189.1999969482422,0.699
4011,RS,430350,4313,METROPOLITANA,43009,REGIAO 09,CAMAQUA,4,43,SUL,municipio,39,-30.848897,-51.80431,1679.4300537109375,0.697
4012,RS,430355,4311,NORTE,43017,REGIAO 17 - PLANALTO,CAMARGO,4,43,SUL,municipio,432,-28.587979,-52.200263,138.07000732421875,0.736
